District,Borewell_ID,Borewell_Depth_ft,Water_Table_Depth_ft,Pump_Age_years,Daily_Usage_hours,Soil_Type,Region_Type,Annual_Rainfall_mm,Maintenance_Frequency_per_year,Motor_Temperature_C,Vibration_Level_mms,Voltage_Fluctuation_pct,Water_Yield_LPH,Casing_Pipe_Age_years,Failure_Risk_Score,Failure_Risk_Category,Failure_Within_6Months
YSR Kadapa,BW-YSR-01707,345.4,50.0,2.0,2.2,Sandy Loam,Rayalaseema,394.5,1,51.9,3.56,4.7,1916,4.8,39.7,Medium,0
YSR Kadapa,BW-YSR-01708,333.5,47.6,0.3,13.3,Sandy Clay,Rayalaseema,354.5,3,57.4,1.52,11.6,2407,0.9,44.1,Medium,1
YSR Kadapa,BW-YSR-01709,492.8,40.4,0.6,13.6,Sandy Loam,Rayalaseema,572.7,3,56.2,0.23,7.8,2451,1.9,43.7,Medium,1
YSR Kadapa,BW-YSR-01710,214.6,34.2,2.5,11.3,Sandy Loam,Rayalaseema,535.0,1,61.2,1.42,7.8,2607,2.5,51.4,Medium,1
YSR Kadapa,BW-YSR-01711,360.0,29.1,3.5,10.1,Sandy Loam,Rayalaseema,448.9,2,54.6,1.76,12.4,2619,2.4,49.3,Medium,0
YSR Kadapa,BW-YSR-01712,82.2,32.2,10.6,6.2,Sandy Loam,Rayalaseema,332.8,2,65.3,5.1,5.4,2583,9.6,76.8,High,1
YSR Kadapa,BW-YSR-01713,294.8,28.4,2.2,7.8,Sandy Loam,Rayalaseema,552.9,3,52.5,1.11,7.0,2293,3.8,26.2,Low,0
YSR Kadapa,BW-YSR-01714,235.8,58.1,2.2,6.6,Sandy Loam,Rayalaseema,517.4,2,55.7,2.63,11.8,2316,2.6,40.1,Medium,0
YSR Kadapa,BW-YSR-01715,335.5,57.5,1.5,10.0,Sandy Clay,Rayalaseema,582.5,3,52.5,0.69,4.3,2621,3.8,29.4,Low,0
YSR Kadapa,BW-YSR-01716,346.9,47.1,11.0,7.3,Sandy Loam,Rayalaseema,459.1,3,60.9,4.35,13.6,2437,13.1,87.6,High,0
YSR Kadapa,BW-YSR-01717,324.5,47.6,4.8,12.5,Sandy Loam,Rayalaseema,562.2,7,51.0,3.48,2.4,2863,6.7,43.6,Medium,0
YSR Kadapa,BW-YSR-01718,349.1,51.0,9.4,9.0,Sandy Clay,Rayalaseema,639.1,1,64.7,4.5,9.7,2914,10.6,93.3,High,1
YSR Kadapa,BW-YSR-01719,267.9,43.6,1.3,8.9,Sandy Loam,Rayalaseema,600.2,1,48.1,0.75,2.2,2490,0.8,25.6,Low,0
YSR Kadapa,BW-YSR-01720,345.3,50.7,2.0,9.0,Sandy Loam,Rayalaseema,587.9,1,57.5,3.28,8.1,2606,1.9,50.4,Medium,0
YSR Kadapa,BW-YSR-01721,374.7,49.3,1.5,5.5,Sandy Clay,Rayalaseema,490.4,3,46.0,1.48,3.6,2936,1.0,21.5,Low,1
YSR Kadapa,BW-YSR-01722,320.1,44.1,3.8,9.5,Sandy Loam,Rayalaseema,456.1,1,65.9,2.93,14.3,2960,7.3,70.6,High,1
YSR Kadapa,BW-YSR-01723,179.7,29.8,20.1,3.5,Sandy Loam,Rayalaseema,300,2,71.4,8.29,9.0,2489,22.0,100.0,High,1
YSR Kadapa,BW-YSR-01724,533.0,40.5,2.6,3.5,Sandy Clay,Rayalaseema,548.6,1,55.0,0.1,13.8,2606,0.7,32.2,Low,0
YSR Kadapa,BW-YSR-01725,328.3,48.8,2.4,11.4,Sandy Clay,Rayalaseema,492.3,2,58.3,1.98,10.7,3125,1.6,49.6,Medium,0
YSR Kadapa,BW-YSR-01726,185.7,39.7,3.3,5.2,Sandy Loam,Rayalaseema,681.6,2,58.4,3.09,10.3,2737,3.0,49.9,Medium,0
YSR Kadapa,BW-YSR-01727,301.1,40.6,0.1,10.6,Sandy Clay,Rayalaseema,593.1,5,58.7,1.75,12.7,2579,1.3,38.3,Medium,0
YSR Kadapa,BW-YSR-01728,339.7,45.7,4.1,8.9,Sandy Loam,Rayalaseema,604.1,1,55.0,3.89,7.9,2761,6.5,57.4,Medium,0
YSR Kadapa,BW-YSR-01729,450.4,35.2,0.8,9.4,Sandy Clay,Rayalaseema,320.9,3,51.7,1.5,12.1,2471,0.3,33.1,Low,0
YSR Kadapa,BW-YSR-01730,337.6,61.8,2.4,11.1,Sandy Clay,Rayalaseema,605.6,2,66.9,3.01,16.5,2454,2.1,63.7,Medium,1
YSR Kadapa,BW-YSR-01731,218.1,43.1,3.0,4.6,Sandy Clay,Rayalaseema,577.3,1,54.1,2.77,4.1,2528,1.0,35.5,Medium,0
YSR Kadapa,BW-YSR-01732,139.2,47.5,0.2,6.1,Sandy Clay,Rayalaseema,648.6,3,44.2,0.29,5.7,2498,0,17.2,Low,0
YSR Kadapa,BW-YSR-01733,181.9,42.6,8.2,7.7,Sandy Clay,Rayalaseema,617.3,1,68.3,5.87,9.6,2820,8.6,89.0,High,1
YSR Kadapa,BW-YSR-01734,329.6,32.1,4.5,10.4,Sandy Clay,Rayalaseema,674.1,4,55.6,3.13,6.4,2597,3.1,47.9,Medium,1
YSR Kadapa,BW-YSR-01735,303.7,29.9,0.5,13.3,Sandy Loam,Rayalaseema,576.7,3,56.4,0.66,2.0,2268,0.5,27.8,Low,0
YSR Kadapa,BW-YSR-01736,98.3,38.2,5.1,8.0,Sandy Loam,Rayalaseema,332.8,3,56.4,1.4,5.6,2664,6.8,40.0,Medium,0
YSR Kadapa,BW-YSR-01737,111.2,38.5,4.7,5.7,Sandy Loam,Rayalaseema,417.4,2,57.2,2.29,10.3,2381,5.6,49.8,Medium,0
YSR Kadapa,BW-YSR-01738,270.7,46.3,1.2,12.0,Sandy Clay,Rayalaseema,562.3,0,59.0,0.66,9.2,3145,1.2,48.7,Medium,0
YSR Kadapa,BW-YSR-01739,293.4,47.9,2.5,12.7,Sandy Loam,Rayalaseema,558.3,2,60.6,3.17,5.0,2452,4.0,50.6,Medium,0
YSR Kadapa,BW-YSR-01740,201.8,46.2,4.1,5.4,Sandy Clay,Rayalaseema,447.0,6,58.1,2.44,11.7,2392,1.0,36.6,Medium,0
YSR Kadapa,BW-YSR-01741,259.8,43.8,0.7,9.3,Sandy Loam,Rayalaseema,423.1,1,51.3,2.73,1.8,2129,0.2,33.9,Low,0
YSR Kadapa,BW-YSR-01742,294.4,31.9,1.6,11.4,Sandy Loam,Rayalaseema,300,1,62.5,2.25,11.5,2023,0,57.7,Medium,0
YSR Kadapa,BW-YSR-01743,272.9,45.1,8.7,8.0,Sandy Clay,Rayalaseema,634.8,2,62.2,5.16,8.5,3222,9.8,73.6,High,0
YSR Kadapa,BW-YSR-01744,86.5,36.5,6.8,9.1,Sandy Clay,Rayalaseema,455.0,0,65.0,3.61,12.5,2625,7.3,83.4,High,1
YSR Kadapa,BW-YSR-01745,313.7,37.9,13.5,5.2,Sandy Clay,Rayalaseema,397.5,3,72.4,6.51,14.0,3031,14.4,100.0,High,1
YSR Kadapa,BW-YSR-01746,274.4,56.5,9.6,1.4,Sandy Loam,Rayalaseema,478.9,1,50.5,3.34,0.0,2403,8.1,56.7,Medium,0
YSR Kadapa,BW-YSR-01747,345.8,45.9,9.1,8.0,Sandy Loam,Rayalaseema,372.3,2,65.6,4.84,5.7,2542,4.1,73.0,High,0
YSR Kadapa,BW-YSR-01748,302.7,39.0,0.7,10.0,Sandy Loam,Rayalaseema,571.3,1,52.4,0.1,5.4,2835,0,25.8,Low,0
YSR Kadapa,BW-YSR-01749,248.5,51.6,1.6,10.8,Sandy Loam,Rayalaseema,430.9,2,53.6,0.8,6.6,2807,3.8,37.5,Medium,1
YSR Kadapa,BW-YSR-01750,359.0,48.1,3.5,8.1,Sandy Clay,Rayalaseema,550.1,1,53.1,3.03,14.0,2994,5.0,51.0,Medium,1
YSR Kadapa,BW-YSR-01751,254.3,30.8,11.6,6.8,Sandy Loam,Rayalaseema,553.9,4,62.4,5.65,10.2,2654,11.3,88.4,High,1
YSR Kadapa,BW-YSR-01752,115.3,28.1,4.7,6.3,Sandy Loam,Rayalaseema,506.8,2,59.0,2.12,8.7,3457,7.0,60.3,Medium,1
YSR Kadapa,BW-YSR-01753,281.4,45.6,2.0,4.5,Sandy Loam,Rayalaseema,552.4,1,60.3,0.36,7.6,3076,4.1,34.1,Low,0
YSR Kadapa,BW-YSR-01754,253.6,32.9,5.1,8.6,Sandy Loam,Rayalaseema,517.2,5,58.4,1.86,3.6,2648,2.4,42.6,Medium,0
YSR Kadapa,BW-YSR-01755,223.9,28.6,9.5,8.5,Sandy Loam,Rayalaseema,415.8,3,66.6,3.64,8.8,2881,8.3,74.3,High,1
YSR Kadapa,BW-YSR-01756,168.8,59.6,10.8,6.9,Sandy Clay,Rayalaseema,409.3,2,63.9,6.28,12.3,2932,11.8,87.9,High,1
YSR Kadapa,BW-YSR-01757,295.0,41.0,2.1,10.5,Sandy Clay,Rayalaseema,597.2,4,63.8,2.19,7.2,2789,1.8,42.3,Medium,0
YSR Kadapa,BW-YSR-01758,228.0,46.4,0.2,7.1,Sandy Loam,Rayalaseema,300,1,50.9,1.03,7.5,2771,0,40.5,Medium,1
YSR Kadapa,BW-YSR-01759,326.9,48.5,1.9,11.0,Sandy Loam,Rayalaseema,517.5,0,49.6,2.77,0.0,2394,2.9,40.4,Medium,1
YSR Kadapa,BW-YSR-01760,79.9,29.9,8.8,9.9,Sandy Clay,Rayalaseema,669.1,1,65.8,3.57,5.8,2826,7.1,78.8,High,1
YSR Kadapa,BW-YSR-01761,335.8,51.5,6.0,9.8,Sandy Loam,Rayalaseema,511.8,3,58.5,3.93,10.4,2237,7.3,62.3,Medium,0
YSR Kadapa,BW-YSR-01762,278.1,30.0,6.7,2.8,Sandy Loam,Rayalaseema,383.0,1,58.5,2.88,6.1,2790,4.0,48.6,Medium,1
YSR Kadapa,BW-YSR-01763,180.9,31.0,16.6,6.0,Sandy Clay,Rayalaseema,478.9,1,67.3,7.02,10.0,2450,20.1,100.0,High,1
YSR Kadapa,BW-YSR-01764,170.1,51.8,0.0,10.8,Sandy Loam,Rayalaseema,445.1,1,55.7,0.3,5.5,2902,2.5,25.0,Low,1
YSR Kadapa,BW-YSR-01765,310.2,40.3,2.7,11.2,Sandy Loam,Rayalaseema,453.0,4,49.4,2.69,7.0,2167,5.2,41.0,Medium,0
YSR Kadapa,BW-YSR-01766,352.5,35.6,5.9,10.6,Sandy Loam,Rayalaseema,526.5,2,56.5,2.45,2.1,2441,8.0,52.5,Medium,0
YSR Kadapa,BW-YSR-01767,345.8,51.9,2.8,5.5,Sandy Loam,Rayalaseema,308.4,2,59.0,2.45,7.3,2406,0,40.7,Medium,0
YSR Kadapa,BW-YSR-01768,278.4,43.3,5.2,7.4,Sandy Loam,Rayalaseema,594.1,1,53.6,2.85,10.5,2502,4.0,61.1,Medium,1
YSR Kadapa,BW-YSR-01769,293.3,48.4,2.1,6.5,Sandy Loam,Rayalaseema,452.6,1,56.5,0.88,4.6,2614,2.6,38.6,Medium,0
YSR Kadapa,BW-YSR-01770,399.2,50.6,12.9,4.8,Sandy Clay,Rayalaseema,620.3,3,61.7,5.29,5.1,2606,10.8,75.9,High,1
YSR Kadapa,BW-YSR-01771,321.5,39.3,0.7,5.6,Sandy Loam,Rayalaseema,581.0,1,52.4,1.73,4.0,2583,0.7,31.7,Low,0
Annamayya,BW-ANN-01772,381.6,62.5,18.1,7.5,Sandy Loam,Rayalaseema,462.6,5,69.0,7.73,8.0,2596,15.9,100.0,High,1
Annamayya,BW-ANN-01773,170.2,45.4,2.8,10.9,Sandy Loam,Rayalaseema,531.9,2,60.4,3.05,15.8,2843,2.8,58.5,Medium,1
Annamayya,BW-ANN-01774,184.7,49.7,0.3,6.4,Sandy Clay,Rayalaseema,475.0,1,45.3,0.81,0.5,3092,0.3,20.7,Low,0
Annamayya,BW-ANN-01775,264.9,41.8,4.2,11.0,Sandy Loam,Rayalaseema,364.0,1,64.2,2.75,3.9,2384,4.0,59.7,Medium,1
Annamayya,BW-ANN-01776,384.0,50.3,10.1,8.2,Sandy Clay,Rayalaseema,497.7,3,63.7,5.12,16.2,2981,11.4,83.9,High,1
Annamayya,BW-ANN-01777,298.0,54.0,5.9,12.7,Sandy Loam,Rayalaseema,394.3,1,60.8,5.54,5.0,2492,7.2,83.1,High,1
Annamayya,BW-ANN-01778,265.7,36.7,1.5,9.2,Sandy Clay,Rayalaseema,432.9,0,51.2,2.44,2.0,2975,1.3,51.2,Medium,0
Annamayya,BW-ANN-01779,494.9,46.5,0.1,8.2,Sandy Loam,Rayalaseema,426.1,3,58.0,1.51,9.6,2619,0,37.7,Medium,0
Annamayya,BW-ANN-01780,206.6,46.2,4.7,8.9,Sandy Loam,Rayalaseema,345.6,1,60.4,0.85,6.4,2734,7.5,55.1,Medium,0
Annamayya,BW-ANN-01781,432.1,40.5,4.5,8.5,Sandy Loam,Rayalaseema,591.0,1,55.1,2.64,3.0,2717,3.6,54.2,Medium,0
Annamayya,BW-ANN-01782,297.7,54.7,3.7,8.4,Sandy Loam,Rayalaseema,624.4,5,61.4,3.14,9.0,2778,6.5,58.2,Medium,0
Annamayya,BW-ANN-01783,163.3,52.6,7.4,7.2,Sandy Clay,Rayalaseema,347.8,4,62.4,2.36,1.1,2038,6.3,50.9,Medium,1
Annamayya,BW-ANN-01784,275.5,38.4,3.6,3.4,Sandy Clay,Rayalaseema,437.4,4,59.0,1.26,4.8,2489,5.0,37.7,Medium,0
Annamayya,BW-ANN-01785,291.1,51.1,2.3,7.3,Sandy Loam,Rayalaseema,459.8,0,56.5,3.27,2.7,2809,3.5,51.8,Medium,1
Annamayya,BW-ANN-01786,329.7,64.1,6.1,7.9,Sandy Loam,Rayalaseema,459.8,0,56.4,2.08,4.7,2693,5.4,56.5,Medium,0
Annamayya,BW-ANN-01787,101.9,51.9,18.4,8.0,Sandy Clay,Rayalaseema,448.3,1,71.5,7.34,8.0,2689,18.7,100.0,High,1
Annamayya,BW-ANN-01788,242.0,56.2,2.8,4.8,Sandy Clay,Rayalaseema,312.3,2,49.2,2.41,4.7,1818,4.3,33.2,Low,0
Annamayya,BW-ANN-01789,289.8,48.8,4.4,5.7,Sandy Clay,Rayalaseema,411.8,1,51.8,0.25,11.3,2369,0,38.2,Medium,1
Annamayya,BW-ANN-01790,256.9,57.0,0.9,11.0,Sandy Clay,Rayalaseema,720.1,2,60.4,1.09,15.2,2856,0,50.1,Medium,0
Annamayya,BW-ANN-01791,283.9,42.6,8.7,6.6,Sandy Clay,Rayalaseema,468.3,2,58.3,2.24,12.5,2826,6.3,60.5,Medium,1
Annamayya,BW-ANN-01792,273.0,56.4,15.0,9.2,Sandy Clay,Rayalaseema,601.6,1,70.0,5.19,10.7,2477,15.4,100.0,High,1
Annamayya,BW-ANN-01793,485.1,47.5,8.0,4.2,Sandy Clay,Rayalaseema,514.5,1,60.6,3.21,9.7,2074,9.8,73.7,High,1
Annamayya,BW-ANN-01794,279.1,52.2,12.4,7.7,Sandy Clay,Rayalaseema,551.6,3,57.8,7.49,0.0,2552,10.5,81.5,High,1
Annamayya,BW-ANN-01795,234.4,58.2,0.6,6.4,Sandy Clay,Rayalaseema,502.9,1,51.1,0.33,10.0,2442,1.7,38.8,Medium,0
Annamayya,BW-ANN-01796,438.1,50.0,9.2,2.0,Sandy Loam,Rayalaseema,604.2,1,55.2,6.42,2.8,2667,9.6,77.4,High,0
Annamayya,BW-ANN-01797,394.0,42.8,3.0,8.9,Sandy Loam,Rayalaseema,457.2,1,53.2,2.42,5.5,2809,4.4,48.4,Medium,0
Annamayya,BW-ANN-01798,233.7,55.5,15.7,5.5,Sandy Loam,Rayalaseema,486.2,3,59.4,5.51,4.3,2239,15.4,100.0,High,1
Annamayya,BW-ANN-01799,303.6,60.5,10.4,8.8,Sandy Clay,Rayalaseema,503.1,0,63.3,5.44,6.1,2525,10.7,90.6,High,1
Annamayya,BW-ANN-01800,283.0,39.7,5.2,7.7,Sandy Clay,Rayalaseema,532.1,3,53.5,3.55,7.3,2878,6.5,50.6,Medium,1
Annamayya,BW-ANN-01801,181.5,31.0,1.9,7.8,Sandy Clay,Rayalaseema,462.7,1,52.4,1.04,3.8,2786,1.1,28.1,Low,1
Annamayya,BW-ANN-01802,335.4,62.0,18.0,8.9,Sandy Clay,Rayalaseema,396.5,0,72.5,7.14,10.8,2598,16.8,100.0,High,1
Annamayya,BW-ANN-01803,373.0,61.1,2.7,10.0,Sandy Loam,Rayalaseema,300,0,63.9,3.74,11.6,2103,0,67.4,High,1
Annamayya,BW-ANN-01804,383.0,45.3,3.5,7.9,Sandy Loam,Rayalaseema,518.4,1,55.5,4.08,8.7,2599,5.8,67.1,High,0
Annamayya,BW-ANN-01805,296.1,58.9,0.6,5.2,Sandy Loam,Rayalaseema,391.1,1,56.0,1.53,7.8,2279,0.8,44.1,Medium,0
Annamayya,BW-ANN-01806,356.6,58.2,6.6,9.0,Sandy Clay,Rayalaseema,697.3,3,58.3,3.48,0.0,2645,2.1,44.1,Medium,1
Annamayya,BW-ANN-01807,126.6,59.4,7.3,6.5,Sandy Loam,Rayalaseema,460.5,3,59.3,3.51,5.4,2189,7.6,67.6,High,0
Annamayya,BW-ANN-01808,210.0,41.6,6.4,7.1,Sandy Loam,Rayalaseema,578.5,0,63.5,2.84,12.3,3187,4.4,69.8,High,0
Annamayya,BW-ANN-01809,411.6,50.2,6.8,4.9,Sandy Loam,Rayalaseema,625.1,1,65.7,3.26,9.0,3111,10.4,75.8,High,1
Annamayya,BW-ANN-01810,200.7,60.5,0.8,3.3,Sandy Clay,Rayalaseema,603.8,2,51.0,0.57,7.1,2390,1.2,31.6,Low,0
Annamayya,BW-ANN-01811,160.4,59.1,8.1,11.7,Sandy Clay,Rayalaseema,495.2,6,61.8,2.6,3.7,2693,7.4,73.7,High,1
Annamayya,BW-ANN-01812,202.3,39.5,0.3,11.8,Sandy Clay,Rayalaseema,490.1,2,44.7,0.81,1.7,2157,3.1,13.1,Low,0
Annamayya,BW-ANN-01813,338.9,47.0,0.7,9.2,Sandy Clay,Rayalaseema,328.5,0,48.4,0.41,6.5,2521,0,27.9,Low,1
Annamayya,BW-ANN-01814,320.0,49.3,7.1,10.5,Sandy Clay,Rayalaseema,580.6,4,62.3,2.42,5.3,2821,5.9,58.7,Medium,1
Annamayya,BW-ANN-01815,164.5,50.5,6.3,3.7,Sandy Loam,Rayalaseema,600.5,3,59.0,3.13,4.8,2640,10.9,53.0,Medium,1
Annamayya,BW-ANN-01816,243.9,51.9,2.9,11.3,Sandy Clay,Rayalaseema,566.3,2,61.4,1.07,12.6,2423,3.0,42.9,Medium,0
Annamayya,BW-ANN-01817,167.6,60.0,2.7,5.3,Sandy Clay,Rayalaseema,608.7,2,52.2,2.69,5.6,2619,2.5,38.4,Medium,1
Annamayya,BW-ANN-01818,262.2,48.0,8.6,10.0,Sandy Loam,Rayalaseema,555.1,2,64.4,2.96,8.8,2823,2.6,61.5,Medium,0
Annamayya,BW-ANN-01819,302.1,37.4,6.7,3.6,Sandy Loam,Rayalaseema,428.5,2,54.7,2.96,5.7,3037,5.3,52.5,Medium,0
Annamayya,BW-ANN-01820,291.3,44.6,19.2,5.1,Sandy Clay,Rayalaseema,510.4,3,73.9,8.56,6.6,2442,20.2,100.0,High,1
Annamayya,BW-ANN-01821,503.2,49.4,0.7,7.8,Sandy Loam,Rayalaseema,546.1,1,53.4,3.69,12.5,3237,0.8,54.9,Medium,0
Annamayya,BW-ANN-01822,234.5,44.4,0.4,14.0,Sandy Clay,Rayalaseema,367.2,0,57.6,1.12,6.1,2443,1.6,57.3,Medium,0
Annamayya,BW-ANN-01823,457.2,51.0,9.8,10.4,Sandy Clay,Rayalaseema,436.2,2,63.2,4.78,5.5,2759,7.8,87.5,High,1
Annamayya,BW-ANN-01824,316.5,49.5,7.5,6.8,Sandy Loam,Rayalaseema,411.1,2,57.2,0.74,6.4,2801,9.4,50.9,Medium,1
Annamayya,BW-ANN-01825,325.4,47.7,2.7,12.8,Sandy Clay,Rayalaseema,537.5,0,63.5,2.32,12.4,2738,5.5,73.3,High,1
Annamayya,BW-ANN-01826,380.5,42.2,2.5,13.9,Sandy Loam,Rayalaseema,550.8,0,58.2,0.1,5.5,2904,2.0,53.7,Medium,1
Annamayya,BW-ANN-01827,224.1,51.5,8.1,5.0,Sandy Loam,Rayalaseema,398.4,3,57.1,2.15,4.9,2227,7.4,52.5,Medium,0
Annamayya,BW-ANN-01828,462.4,60.8,26.2,8.6,Sandy Loam,Rayalaseema,701.2,1,85.0,9.29,20.9,3308,27.5,100.0,High,1
Annamayya,BW-ANN-01829,468.2,46.1,10.4,9.8,Sandy Loam,Rayalaseema,438.6,0,71.1,4.62,10.3,2471,11.6,100.0,High,1
Annamayya,BW-ANN-01830,319.1,50.3,7.0,8.9,Sandy Clay,Rayalaseema,664.2,5,50.8,4.62,9.5,2359,9.9,66.7,High,1
Annamayya,BW-ANN-01831,327.2,51.8,6.3,10.4,Sandy Loam,Rayalaseema,384.6,3,59.9,3.18,4.0,2856,5.3,53.7,Medium,0
Annamayya,BW-ANN-01832,214.1,43.6,1.5,6.4,Sandy Loam,Rayalaseema,562.7,3,53.5,0.8,9.7,3083,3.7,31.8,Low,0
Annamayya,BW-ANN-01833,246.7,46.4,2.0,6.0,Sandy Clay,Rayalaseema,397.5,3,51.4,3.48,1.1,2698,1.2,43.6,Medium,1
Annamayya,BW-ANN-01834,241.7,56.0,13.3,9.3,Sandy Clay,Rayalaseema,361.8,0,67.9,4.8,11.8,2389,9.0,100.0,High,1
Annamayya,BW-ANN-01835,312.2,46.9,12.1,7.2,Sandy Loam,Rayalaseema,462.9,2,58.6,6.56,7.8,2847,11.0,94.3,High,1
Annamayya,BW-ANN-01836,413.7,54.3,3.3,7.2,Sandy Clay,Rayalaseema,427.2,3,59.4,1.8,18.1,2325,1.4,52.4,Medium,0
Annamayya,BW-ANN-01837,530.0,63.5,0.3,8.9,Sandy Loam,Rayalaseema,324.9,1,55.7,2.94,8.4,2570,0,41.8,Medium,0
Annamayya,BW-ANN-01838,277.9,42.9,7.2,5.4,Sandy Loam,Rayalaseema,548.6,0,58.2,3.29,10.2,1738,5.3,66.5,High,0
Annamayya,BW-ANN-01839,413.1,45.2,1.0,11.2,Sandy Clay,Rayalaseema,391.2,4,56.6,1.1,8.0,2526,0,28.4,Low,0
Annamayya,BW-ANN-01840,310.2,41.5,1.1,11.4,Sandy Clay,Rayalaseema,384.5,4,58.0,1.03,10.1,2679,1.3,43.3,Medium,1
Annamayya,BW-ANN-01841,286.1,52.2,2.0,10.6,Sandy Loam,Rayalaseema,426.2,2,56.3,0.12,10.0,2004,0.9,43.3,Medium,0
Annamayya,BW-ANN-01842,547.4,55.2,7.0,8.9,Sandy Loam,Rayalaseema,675.0,1,69.4,3.82,12.4,2471,8.5,84.0,High,1
Annamayya,BW-ANN-01843,153.6,47.7,4.1,6.3,Sandy Clay,Rayalaseema,342.8,0,56.1,2.35,6.7,2167,9.0,56.3,Medium,1
Annamayya,BW-ANN-01844,396.6,63.5,6.2,9.4,Sandy Clay,Rayalaseema,767.2,1,59.4,1.78,13.1,2695,5.5,68.8,High,1
Annamayya,BW-ANN-01845,368.4,50.0,7.7,9.6,Sandy Loam,Rayalaseema,479.4,2,64.9,3.24,6.3,2817,6.7,69.3,High,0
Annamayya,BW-ANN-01846,406.4,55.2,3.0,5.9,Sandy Loam,Rayalaseema,455.3,1,55.2,3.52,15.7,2519,3.2,52.5,Medium,0
Annamayya,BW-ANN-01847,348.6,45.3,3.0,5.3,Sandy Loam,Rayalaseema,405.4,2,55.1,4.36,9.0,2320,1.3,46.7,Medium,0
Annamayya,BW-ANN-01848,150.0,34.4,5.4,8.1,Sandy Clay,Rayalaseema,590.4,0,62.2,3.31,3.5,2925,5.1,66.4,High,1
Chittoor,BW-CHI-01849,267.1,59.9,1.6,7.5,Sandy Loam,Rayalaseema,371.6,2,54.8,1.93,11.2,2111,0,46.5,Medium,0
Chittoor,BW-CHI-01850,323.4,53.1,11.3,9.0,Sandy Clay,Rayalaseema,532.4,2,58.4,4.86,5.7,2682,13.2,84.2,High,1
Chittoor,BW-CHI-01851,322.6,45.7,13.8,9.6,Sandy Clay,Rayalaseema,342.2,4,74.3,6.75,13.9,2579,14.5,100.0,High,1
Chittoor,BW-CHI-01852,330.1,57.5,0.0,9.8,Sandy Clay,Rayalaseema,422.4,4,47.2,0.1,0.0,2853,0.4,8.9,Low,0
Chittoor,BW-CHI-01853,280.5,47.5,4.9,8.9,Sandy Loam,Rayalaseema,466.7,2,57.9,1.79,8.4,2770,6.9,52.4,Medium,0
Chittoor,BW-CHI-01854,500.8,45.7,1.8,10.0,Sandy Loam,Rayalaseema,300,3,54.0,2.25,10.5,2502,5.0,42.5,Medium,0
Chittoor,BW-CHI-01855,389.2,52.1,4.5,11.6,Sandy Clay,Rayalaseema,410.8,0,59.7,2.21,4.9,2631,2.5,52.0,Medium,0
Chittoor,BW-CHI-01856,105.8,55.8,0.9,4.1,Sandy Clay,Rayalaseema,508.5,2,48.9,1.81,10.6,2844,0,30.4,Low,1
Chittoor,BW-CHI-01857,232.7,48.7,1.1,5.9,Sandy Loam,Rayalaseema,400.6,2,45.6,2.78,9.3,2145,1.8,25.8,Low,0
Chittoor,BW-CHI-01858,332.7,46.9,3.9,2.9,Sandy Loam,Rayalaseema,348.3,1,50.7,4.15,12.9,2808,6.2,61.6,Medium,0
Chittoor,BW-CHI-01859,464.3,48.9,0.7,5.9,Sandy Clay,Rayalaseema,393.7,0,52.6,3.08,13.6,2340,0,45.7,Medium,0
Chittoor,BW-CHI-01860,314.1,50.8,5.0,9.1,Sandy Loam,Rayalaseema,654.4,4,58.2,3.41,8.2,3204,5.2,62.2,Medium,0
Chittoor,BW-CHI-01861,372.1,58.6,7.2,7.3,Sandy Loam,Rayalaseema,574.2,2,59.5,3.82,11.0,2917,9.8,76.1,High,0
Chittoor,BW-CHI-01862,433.5,48.6,30.5,12.4,Sandy Loam,Rayalaseema,509.9,5,74.3,12.22,1.3,2654,31.3,100.0,High,1
Chittoor,BW-CHI-01863,287.7,46.4,12.8,3.9,Sandy Loam,Rayalaseema,523.8,3,57.9,7.1,0.8,2382,15.0,89.2,High,1
Chittoor,BW-CHI-01864,350.4,43.2,4.3,7.4,Sandy Clay,Rayalaseema,490.3,1,51.3,3.68,8.8,2706,5.2,50.2,Medium,0
Chittoor,BW-CHI-01865,246.4,68.9,5.6,4.0,Sandy Loam,Rayalaseema,630.9,1,60.4,1.9,7.3,2451,9.2,57.1,Medium,0
Chittoor,BW-CHI-01866,441.9,49.9,2.4,11.3,Sandy Loam,Rayalaseema,454.8,4,61.3,2.95,7.7,2630,4.3,57.4,Medium,0
Chittoor,BW-CHI-01867,233.6,60.2,2.5,2.0,Sandy Clay,Rayalaseema,447.2,2,62.0,0.67,4.8,3097,2.5,31.6,Low,0
Chittoor,BW-CHI-01868,453.8,62.7,2.0,4.5,Sandy Clay,Rayalaseema,360.0,1,43.3,0.1,6.4,2862,0,26.1,Low,0
Chittoor,BW-CHI-01869,243.4,52.1,5.8,6.7,Sandy Clay,Rayalaseema,490.0,2,59.1,1.46,7.3,2261,8.4,51.9,Medium,1
Chittoor,BW-CHI-01870,170.0,59.7,21.4,15.4,Sandy Loam,Rayalaseema,510.3,0,77.4,7.52,11.6,2416,24.2,100.0,High,1
Chittoor,BW-CHI-01871,280.9,53.0,15.1,8.4,Sandy Loam,Rayalaseema,331.1,5,65.4,6.76,5.8,2848,13.3,100.0,High,1
Chittoor,BW-CHI-01872,385.3,44.5,7.0,11.3,Sandy Clay,Rayalaseema,523.2,0,59.1,2.15,7.6,2550,11.4,75.1,High,1
